triplet,index_0,index_1,index_2,ngram_0,ngram_1,ngram_2
2984,0.8,0.6,0.8,0.586,0.314,0.484
2985,0.6,0.6,1.0,0.314,0.394,0.704
2986,0.6,0.8,0.8,0.394,0.533,0.353
2987,0.8,1.0,0.8,0.704,1.0,0.704
2988,1.0,0.7,0.7,0.484,0.484,0.484
2989,0.9,0.8,0.7,0.438,0.314,0.243
2990,0.7,0.9,0.8,0.484,0.643,0.314
2991,0.6,0.6,1.0,0.314,0.394,0.484
2992,0.9,0.9,1.0,0.704,0.484,0.438
2993,0.9,0.9,1.0,0.704,0.484,0.438
2994,0.9,0.9,0.8,0.704,0.643,0.586
2995,0.9,0.9,0.8,0.586,0.438,0.438
2996,0.8,0.9,0.9,0.394,0.704,0.586
2997,0.9,0.7,0.6,0.484,0.278,0.484
2998,0.5,0.8,0.7,0.243,0.484,0.533
2999,0.7,0.9,0.8,0.394,0.586,0.353
3000,0.8,0.9,0.9,0.586,0.704,0.484
3001,0.9,0.8,0.9,0.484,0.179,0.438
3002,0.9,0.8,0.7,0.484,0.586,0.484
3003,0.9,0.9,1.0,0.769,0.704,0.586
3004,0.6,0.9,0.7,0.484,0.484,0.438
3005,0.8,0.6,0.8,0.704,0.278,0.394
3006,0.8,1.0,0.8,0.484,0.484,0.438
3007,1.0,0.9,0.9,0.484,0.704,0.704
3008,0.9,0.9,1.0,0.643,0.84,0.643
3009,0.8,1.0,0.8,0.438,0.704,0.533
3010,0.9,0.9,1.0,0.484,0.484,0.704
3011,0.6,0.8,0.8,0.394,0.353,0.394
3012,0.8,0.7,0.9,0.314,0.484,0.484
3013,0.7,1.0,0.7,0.484,0.586,0.484
3014,0.9,0.6,0.7,0.704,0.353,0.484
3015,0.9,0.9,1.0,0.769,0.438,0.394
3016,1.0,0.9,0.9,0.484,0.314,0.704
3017,0.6,0.9,0.5,0.314,0.533,0.314
3018,0.8,0.8,1.0,0.394,0.353,0.704
3019,1.0,0.5,0.5,0.438,0.278,0.278
3020,0.8,0.6,0.8,0.438,0.314,0.586
3021,0.9,0.9,1.0,0.704,0.586,0.704
3022,0.7,0.9,0.8,0.586,0.586,0.438
3023,1.0,0.7,0.7,0.484,0.533,0.394
3024,0.7,0.9,0.8,0.278,0.438,0.586
3025,0.8,0.7,0.5,0.314,0.484,0.243
3026,1.0,1.0,1.0,0.484,0.643,0.704
3027,0.9,1.0,0.9,0.438,0.586,0.484
3028,0.7,1.0,0.7,0.484,1.0,0.484
3029,1.0,0.6,0.6,0.704,0.353,0.438
3030,0.9,0.9,0.8,0.394,0.314,0.533
3031,0.6,1.0,0.6,0.394,0.533,0.394
3032,0.7,0.8,0.9,0.484,0.704,0.704
3033,0.9,0.7,0.8,0.438,0.484,0.353
3034,0.9,0.9,1.0,0.394,0.438,0.704
3035,0.8,0.6,0.8,0.586,0.278,0.533
3036,1.0,0.9,0.9,0.586,0.314,0.533
3037,0.8,0.4,0.6,0.394,0.122,0.314
3038,0.7,0.8,0.9,0.484,0.533,0.769
3039,0.9,1.0,0.9,0.704,0.484,0.394
3040,0.9,0.7,0.8,0.704,0.484,0.586
3041,1.0,0.8,0.8,0.643,0.586,0.586
3042,1.0,0.7,0.7,0.484,0.278,0.243
3043,0.7,0.9,0.6,0.484,0.586,0.314
3044,0.9,0.8,0.9,0.704,0.586,0.484
3045,0.9,0.9,1.0,0.586,0.484,0.484
3046,0.5,0.8,0.7,0.278,0.533,0.314
3047,0.8,0.8,1.0,0.533,0.586,0.84
3048,0.9,1.0,0.9,0.643,0.438,0.484
3049,0.5,0.6,0.9,0.314,0.394,0.484
3050,0.9,0.9,1.0,0.438,0.704,0.643
3051,1.0,0.7,0.7,0.704,0.394,0.394
3052,0.9,0.9,1.0,0.533,0.533,1.0
3053,0.9,0.9,0.8,0.586,0.704,0.484
3054,0.8,0.9,0.9,0.484,0.484,0.84
3055,0.8,0.9,0.9,0.484,0.643,0.314
3056,0.9,0.8,0.9,0.438,0.586,0.484
3057,0.9,0.8,0.7,0.533,0.438,0.484
3058,0.9,1.0,0.9,0.438,0.484,0.484
3059,1.0,0.8,0.8,0.438,0.353,0.704
3060,1.0,0.9,0.9,1.0,0.438,0.438
3061,1.0,0.8,0.8,0.484,0.533,0.394
3062,0.9,0.7,0.6,0.353,0.314,0.394
3063,0.7,0.6,0.9,0.484,0.353,0.704
3064,0.9,1.0,0.9,0.533,0.586,0.484
3065,0.9,0.9,0.8,0.394,0.643,0.438
3066,1.0,0.9,0.9,0.586,0.484,0.586
3067,0.9,0.7,0.8,0.84,0.394,0.484
3068,0.9,0.9,1.0,0.394,0.438,0.84
3069,1.0,0.8,0.8,0.438,0.243,0.586
3070,0.8,1.0,0.8,0.243,0.586,0.353
3071,0.7,0.6,0.9,0.438,0.394,0.438
3072,1.0,0.8,0.8,0.533,0.533,0.586
3073,0.9,0.7,0.6,0.704,0.394,0.314
3074,0.7,0.9,0.8,0.314,0.586,0.438
3075,0.9,1.0,0.9,0.643,0.438,0.533
3076,0.6,0.9,0.7,0.314,0.484,0.586
3077,0.8,0.8,1.0,0.586,0.586,0.704
3078,0.9,0.6,0.7,0.314,0.394,0.278
3079,0.7,0.9,0.8,0.278,0.438,0.586
3080,0.7,0.9,0.8,0.586,0.353,0.484
3081,0.9,1.0,0.9,0.533,0.586,0.353
3082,0.8,1.0,0.8,0.533,0.438,0.394
3083,1.0,0.7,0.7,0.643,0.394,0.484
3084,0.9,1.0,0.9,0.84,0.643,0.533
3085,1.0,0.9,0.9,0.704,0.84,0.643
3086,0.7,0.9,0.8,0.394,0.704,0.394
3087,0.8,0.9,0.9,0.586,0.643,0.704
3088,0.6,1.0,0.6,0.179,0.314,0.179
3089,0.9,0.8,0.7,0.704,0.484,0.314
3090,0.9,0.9,0.8,0.643,0.438,0.484
3091,0.9,0.7,0.8,0.484,0.484,0.278
3092,1.0,0.7,0.7,0.438,0.394,0.484
3093,0.9,0.6,0.7,0.484,0.394,0.211
3094,0.6,0.7,0.9,0.314,0.353,0.438
3095,0.8,1.0,0.8,0.394,0.704,0.394
3096,0.8,1.0,0.8,0.484,1.0,0.484
3097,0.8,0.9,0.9,0.586,0.586,0.769
3098,0.7,0.9,0.8,0.484,0.704,0.438
3099,0.8,0.7,0.9,0.586,0.394,0.704
3100,1.0,1.0,1.0,0.484,0.484,0.586
3101,0.5,0.6,0.9,0.243,0.394,0.643
3102,0.7,0.8,0.9,0.314,0.438,0.704
3103,0.9,0.9,0.8,0.704,0.704,0.586
3104,0.6,0.9,0.7,0.394,0.769,0.484
3105,1.0,0.8,0.8,0.704,0.438,0.353
3106,0.9,1.0,0.9,0.438,0.243,0.586
3107,0.9,0.8,0.7,0.438,0.586,0.353
3108,0.7,0.9,0.6,0.394,0.704,0.394
3109,0.9,0.9,0.8,0.484,0.533,0.586
3110,0.6,0.7,0.9,0.278,0.533,0.586
3111,1.0,0.9,0.9,0.484,0.438,0.484
3112,0.9,0.9,1.0,0.394,0.314,0.438
3113,0.9,0.8,0.9,0.586,0.438,0.586
3114,0.5,0.5,1.0,0.243,0.314,0.438
3115,0.7,1.0,0.7,0.394,0.704,0.484
3116,1.0,0.9,0.9,0.438,0.704,0.643
3117,0.9,0.9,0.8,0.484,0.484,0.533
3118,0.7,0.8,0.5,0.394,0.643,0.314
3119,1.0,0.7,0.7,0.586,0.533,0.353
3120,0.9,0.8,0.7,0.438,0.484,0.353
3121,1.0,0.7,0.7,0.484,0.278,0.484
3122,0.9,0.8,0.9,0.533,0.438,0.84
3123,0.7,0.8,0.9,0.484,0.438,0.533
3124,0.6,0.6,1.0,0.394,0.394,1.0
3125,1.0,0.8,0.8,0.643,0.484,0.484
3126,1.0,0.9,0.9,0.643,0.704,0.704
3127,0.7,0.9,0.8,0.394,0.278,0.353
3128,0.4,0.6,0.8,0.122,0.394,0.484
3129,0.9,0.6,0.7,0.394,0.438,0.211
3130,0.9,0.8,0.9,0.704,0.586,0.643
3131,0.7,0.6,0.9,0.586,0.179,0.394
3132,0.9,0.6,0.5,0.586,0.353,0.278
3133,0.8,1.0,0.8,0.394,0.533,0.314
3134,0.9,0.7,0.6,0.484,0.278,0.394
3135,0.6,0.6,1.0,0.353,0.353,1.0
3136,0.8,0.9,0.9,0.278,0.484,0.314
3137,0.9,0.8,0.7,0.643,0.353,0.278
3138,0.9,0.9,1.0,0.769,0.484,0.484
3139,0.9,0.9,1.0,0.314,0.704,0.484
3140,0.7,0.9,0.8,0.394,0.704,0.533
3141,0.9,0.8,0.9,0.704,0.643,0.704
3142,0.8,0.6,0.8,0.438,0.314,0.586
3143,0.7,0.8,0.9,0.278,0.278,0.586
3144,0.8,0.4,0.6,0.484,0.211,0.15
3145,0.5,0.8,0.7,0.243,0.438,0.353
3146,1.0,1.0,1.0,0.484,0.586,0.278
3147,0.7,0.8,0.9,0.484,0.586,0.84
3148,0.9,0.6,0.7,0.704,0.394,0.353
3149,1.0,0.8,0.8,0.704,0.533,0.533
3150,0.9,1.0,0.9,0.314,0.484,0.643
3151,0.9,0.9,1.0,0.484,0.438,0.84
3152,0.9,0.9,1.0,0.438,0.704,0.643
3153,0.9,0.8,0.9,0.533,0.353,0.704
3154,1.0,0.7,0.7,1.0,0.484,0.484
3155,0.7,0.8,0.9,0.314,0.484,0.643
3156,0.9,0.8,0.7,0.704,0.586,0.394
3157,1.0,1.0,1.0,0.643,0.484,0.704
3158,1.0,0.9,0.9,0.704,0.704,0.704
3159,0.8,0.7,0.5,0.586,0.243,0.122
3160,0.7,0.8,0.9,0.394,0.394,0.586
3161,1.0,0.9,0.9,0.484,0.586,0.704
3162,0.6,0.7,0.9,0.353,0.438,0.769
3163,0.9,0.8,0.7,0.484,0.533,0.314
3164,0.9,0.9,1.0,0.533,0.353,0.586
3165,0.9,0.6,0.7,0.704,0.394,0.533
3166,0.3,0.5,0.8,0.15,0.179,0.394
3167,0.9,1.0,0.9,0.643,0.484,0.438
3168,0.9,1.0,0.9,0.84,0.643,0.586
3169,0.8,0.8,1.0,0.484,0.484,1.0
3170,0.8,0.8,1.0,0.438,0.438,0.704
3171,1.0,0.7,0.7,0.84,0.484,0.438
3172,0.9,1.0,0.9,0.643,0.704,0.84
3173,0.7,0.8,0.9,0.438,0.438,0.438
3174,0.7,0.6,0.9,0.533,0.394,0.643
3175,0.9,0.8,0.9,0.484,0.533,0.704
3176,0.8,1.0,0.8,0.586,0.84,0.533
3177,0.9,0.7,0.6,0.484,0.394,0.278
3178,0.7,0.8,0.9,0.438,0.438,0.643
3179,0.7,0.5,0.8,0.438,0.278,0.586
3180,0.8,0.8,0.6,0.438,0.533,0.484
3181,1.0,0.8,0.8,0.643,0.586,0.586
3182,0.8,1.0,0.8,0.484,0.484,0.586
3183,0.8,1.0,0.8,0.643,0.586,0.586
3184,0.9,0.8,0.7,0.438,0.438,0.484
3185,1.0,0.7,0.7,0.484,0.484,0.243
3186,0.8,0.9,0.9,0.533,0.586,0.438
3187,0.7,0.8,0.9,0.484,0.586,0.84
3188,0.9,0.7,0.8,0.84,0.484,0.586
3189,0.6,0.7,0.9,0.394,0.484,0.704
3190,0.8,0.8,0.6,0.353,0.484,0.394
3191,0.7,0.9,0.6,0.394,0.438,0.394
3192,1.0,0.8,0.8,0.484,0.243,0.533
3193,0.8,0.5,0.7,0.394,0.278,0.484
3194,0.9,0.9,0.8,0.704,0.704,0.586
3195,0.6,0.5,0.9,0.314,0.314,0.438
3196,1.0,0.8,0.8,0.484,0.484,0.314
3197,0.7,0.6,0.9,0.314,0.394,0.438
3198,0.7,1.0,0.7,0.394,0.484,0.484
3199,0.8,0.7,0.9,0.484,0.353,0.643
3200,0.6,0.9,0.5,0.314,0.484,0.314
3201,0.9,0.7,0.8,0.438,0.438,0.586
3202,0.7,0.8,0.9,0.353,0.484,0.243
3203,0.9,0.9,1.0,0.769,0.769,1.0
3204,0.9,0.8,0.9,0.438,0.533,0.586
3205,0.9,0.9,0.8,0.84,0.484,0.484
3206,1.0,0.8,0.8,0.704,0.704,0.586
3207,0.8,0.6,0.8,0.314,0.314,0.353
3208,0.9,0.8,0.9,0.84,0.533,0.643
3209,0.9,0.9,0.8,0.484,0.704,0.314
3210,0.9,0.9,1.0,0.484,0.394,0.643
3211,0.5,0.9,0.4,0.211,0.484,0.278
3212,0.9,0.9,1.0,0.484,0.278,0.484
3213,0.8,0.7,0.9,0.586,0.394,0.438
3214,0.5,0.6,0.9,0.314,0.394,0.586
3215,0.9,0.9,0.8,0.484,0.704,0.484
3216,0.9,1.0,0.9,0.84,0.438,0.394
3217,1.0,1.0,1.0,0.704,0.438,0.484
3218,0.7,0.9,0.8,0.438,0.394,0.394
3219,0.7,0.7,1.0,0.353,0.394,0.438
3220,0.7,0.9,0.6,0.484,0.586,0.314
3221,0.6,0.8,0.8,0.314,0.243,0.533
3222,0.8,0.8,1.0,0.438,0.353,0.484
3223,0.8,0.8,0.6,0.586,0.314,0.243
3224,0.8,0.8,0.6,0.643,0.586,0.353
3225,0.8,1.0,0.8,0.704,0.84,0.643
3226,0.9,1.0,0.9,0.704,0.704,0.704
3227,0.8,0.7,0.9,0.586,0.586,0.704
3228,0.8,0.8,1.0,0.704,0.394,0.586
3229,0.7,1.0,0.7,0.243,0.533,0.353
3230,0.7,0.9,0.8,0.586,0.84,0.704
3231,0.7,1.0,0.7,0.484,0.484,0.394
3232,0.6,0.6,1.0,0.314,0.394,0.643
3233,0.9,0.6,0.7,0.438,0.314,0.243
3234,0.9,0.8,0.9,0.84,0.243,0.314
3235,0.9,0.9,1.0,0.643,0.704,0.438
3236,0.8,0.9,0.9,0.533,0.533,0.586
3237,0.9,0.9,1.0,0.484,0.84,0.533
3238,0.8,0.5,0.7,0.394,0.211,0.533
3239,0.9,0.9,1.0,0.84,0.704,0.704
3240,0.8,0.9,0.7,0.278,0.484,0.484
3241,0.7,0.7,0.4,0.394,0.484,0.122
3242,0.8,0.7,0.9,0.586,0.314,0.586
3243,0.9,1.0,0.9,0.438,0.484,0.704
3244,0.9,0.8,0.9,0.533,0.704,0.643
3245,0.9,0.9,0.8,0.643,0.704,0.704
3246,0.9,1.0,0.9,0.586,0.704,0.704
3247,0.6,0.6,1.0,0.394,0.394,1.0
3248,1.0,1.0,1.0,0.704,0.643,0.484
3249,0.9,0.7,0.6,0.84,0.438,0.353
3250,0.9,0.7,0.8,0.438,0.438,0.394
3251,0.9,0.9,1.0,0.438,0.586,0.484
3252,0.8,1.0,0.8,0.484,0.704,0.704
3253,0.8,1.0,0.8,0.484,0.704,0.314
3254,0.7,0.7,1.0,0.394,0.394,0.704
3255,0.7,0.6,0.9,0.394,0.314,0.84
3256,0.8,0.5,0.7,0.394,0.179,0.394
3257,0.9,1.0,0.9,0.704,0.586,0.586
3258,0.4,0.6,0.8,0.179,0.484,0.484
3259,0.9,0.9,1.0,0.484,0.704,0.484
3260,0.9,0.9,0.8,0.484,0.484,0.643
3261,0.9,0.9,1.0,0.704,0.533,0.643
3262,0.9,0.8,0.7,0.484,0.484,0.484
3263,0.8,0.9,0.9,0.586,0.353,0.586
3264,0.9,0.9,0.8,0.484,0.704,0.484
3265,0.9,0.9,0.8,0.586,0.704,0.438
3266,0.7,0.8,0.9,0.438,0.353,0.484
3267,0.6,0.8,0.8,0.394,0.643,0.586
3268,0.9,0.8,0.7,0.704,0.533,0.438
3269,0.9,0.9,1.0,0.586,0.586,1.0
3270,1.0,0.8,0.8,1.0,0.484,0.484
3271,0.8,0.8,1.0,0.484,0.704,0.484
3272,0.9,1.0,0.9,0.278,0.586,0.484
3273,0.9,1.0,0.9,0.643,0.533,0.394
3274,0.7,0.6,0.9,0.484,0.314,0.484
3275,0.7,0.8,0.9,0.394,0.394,0.704
3276,0.8,0.8,1.0,0.484,0.704,0.484
3277,0.9,1.0,0.9,0.484,0.704,0.314
3278,0.8,0.7,0.5,0.586,0.484,0.243
3279,0.7,0.6,0.9,0.278,0.278,0.484
3280,1.0,0.8,0.8,0.484,0.353,0.438
3281,0.7,0.6,0.9,0.484,0.353,0.438
3282,0.7,0.7,1.0,0.353,0.484,0.643
3283,0.7,0.9,0.8,0.484,0.438,0.484
3284,0.9,0.8,0.9,0.484,0.314,0.704
3285,0.6,0.8,0.8,0.211,0.533,0.484
3286,0.8,0.7,0.9,0.586,0.394,0.704
3287,0.8,0.9,0.9,0.314,0.484,0.438
3288,0.7,0.8,0.5,0.211,0.438,0.314
3289,0.6,0.8,0.4,0.243,0.484,0.179
3290,0.8,0.8,1.0,0.533,0.353,0.643
3291,1.0,0.9,0.9,0.533,0.704,0.438
3292,1.0,0.6,0.6,0.586,0.353,0.314
3293,0.6,0.7,0.9,0.314,0.484,0.394
3294,0.7,0.9,0.8,0.314,0.704,0.484
3295,0.9,0.8,0.9,0.769,0.484,0.438
3296,0.5,0.8,0.7,0.314,0.484,0.278
3297,0.8,0.9,0.9,0.586,0.586,0.586
3298,0.9,0.7,0.6,0.484,0.484,0.394
3299,1.0,0.9,0.9,0.643,0.484,0.643
3300,0.8,0.8,1.0,0.533,0.533,0.643
3301,0.8,1.0,0.8,0.586,0.704,0.586
3302,1.0,1.0,1.0,0.484,0.586,0.484
3303,1.0,0.9,0.9,0.586,0.438,0.586
3304,0.6,0.4,0.8,0.314,0.243,0.533
3305,0.7,0.7,1.0,0.484,0.394,0.704
3306,0.5,0.6,0.9,0.243,0.314,0.484
3307,0.9,0.9,0.8,0.704,0.769,0.586
3308,0.9,0.9,0.8,0.704,0.484,0.484
3309,0.7,0.9,0.8,0.353,0.484,0.314
3310,0.9,1.0,0.9,0.704,0.84,0.586
3311,0.7,0.6,0.9,0.438,0.314,0.484
3312,0.6,0.8,0.8,0.314,0.533,0.586
3313,0.9,0.9,0.8,0.704,0.84,0.586
3314,0.8,0.7,0.9,0.394,0.586,0.586
3315,0.8,1.0,0.8,0.586,0.704,0.586
3316,1.0,0.5,0.5,0.586,0.353,0.314
3317,0.8,0.9,0.9,0.394,0.533,0.643
3318,1.0,0.8,0.8,0.643,0.704,0.586
3319,0.5,0.5,1.0,0.179,0.179,1.0
3320,0.6,0.5,0.9,0.394,0.314,0.704
3321,0.7,0.8,0.9,0.484,0.533,0.769
3322,0.7,0.7,1.0,0.438,0.484,0.586
3323,0.9,0.7,0.6,0.704,0.314,0.314
3324,0.9,0.7,0.8,0.704,0.586,0.643
3325,1.0,0.9,0.9,0.704,0.704,0.586
3326,0.8,0.9,0.7,0.353,0.438,0.438
3327,0.8,0.7,0.9,0.586,0.484,0.704
3328,0.8,0.9,0.9,0.533,0.484,0.586
3329,0.9,0.7,0.6,0.704,0.484,0.314
3330,1.0,0.7,0.7,1.0,0.484,0.484
3331,0.4,0.8,0.6,0.179,0.586,0.353
3332,0.9,1.0,0.9,0.586,0.84,0.533
3333,0.7,0.8,0.9,0.394,0.484,0.84
3334,1.0,0.9,0.9,0.704,0.643,0.586
3335,0.8,0.9,0.7,0.438,0.586,0.243
3336,0.6,0.8,0.8,0.243,0.438,0.484
3337,0.7,0.8,0.5,0.484,0.353,0.15
3338,0.9,0.9,0.8,0.586,0.484,0.438
3339,0.6,0.9,0.7,0.353,0.586,0.314
3340,1.0,0.8,0.8,0.643,0.484,0.586
3341,1.0,1.0,1.0,0.704,0.586,0.484
3342,0.8,0.9,0.9,0.484,0.769,0.438
3343,0.7,0.5,0.8,0.438,0.211,0.353
3344,0.8,0.9,0.9,0.394,0.704,0.438
3345,0.6,1.0,0.6,0.353,0.704,0.314
3346,0.7,0.7,1.0,0.243,0.394,0.704
3347,0.8,0.9,0.9,0.586,0.438,0.533
3348,0.8,0.8,1.0,0.353,0.353,0.84
3349,0.6,0.8,0.8,0.243,0.586,0.484
3350,0.8,0.7,0.9,0.438,0.394,0.484
3351,0.9,0.8,0.9,0.704,0.394,0.314
3352,0.8,0.8,1.0,0.586,0.704,0.704
3353,1.0,1.0,1.0,0.586,0.484,0.484
3354,0.8,0.9,0.7,0.438,0.394,0.394
3355,0.6,0.7,0.9,0.394,0.484,0.586
3356,0.7,0.8,0.9,0.484,0.484,0.704
3357,0.6,1.0,0.6,0.394,0.643,0.394
3358,0.9,1.0,0.9,0.533,0.484,0.353
3359,0.7,0.4,0.7,0.484,0.243,0.484
3360,0.5,0.9,0.6,0.278,0.704,0.394
3361,0.6,1.0,0.6,0.394,0.704,0.438
3362,0.9,0.8,0.9,0.704,0.586,0.704
3363,0.7,1.0,0.7,0.438,0.533,0.394
3364,0.9,0.8,0.9,0.438,0.586,0.643
3365,1.0,0.9,0.9,0.586,0.438,0.484
3366,0.9,0.8,0.9,0.484,0.353,0.533
3367,0.9,0.7,0.8,0.84,0.438,0.533
3368,0.7,0.3,0.6,0.211,0.179,0.179
3369,0.9,0.8,0.9,0.438,0.586,0.484
3370,0.8,0.9,0.7,0.438,0.353,0.211
3371,0.8,1.0,0.8,0.586,0.704,0.533
3372,0.6,0.9,0.5,0.438,0.438,0.15
3373,0.6,0.7,0.9,0.394,0.438,0.704
3374,1.0,0.8,0.8,1.0,0.533,0.533
3375,0.7,0.8,0.9,0.394,0.586,0.643
3376,0.8,0.8,1.0,0.394,0.484,0.704
3377,0.6,0.6,1.0,0.353,0.484,0.586
3378,0.8,0.6,0.8,0.704,0.243,0.394
3379,0.6,1.0,0.6,0.314,0.704,0.243
3380,1.0,0.8,0.8,0.484,0.394,0.586
3381,1.0,0.7,0.7,1.0,0.484,0.484
3382,0.9,0.7,0.6,0.484,0.095,0.122
3383,0.8,0.9,0.7,0.438,0.586,0.394
3384,0.8,0.9,0.9,0.394,0.586,0.484
3385,0.6,0.9,0.7,0.243,0.394,0.484
3386,0.8,0.9,0.7,0.484,0.484,0.314
3387,0.6,0.5,0.9,0.243,0.243,0.438
3388,0.9,1.0,0.9,0.643,0.84,0.586
3389,0.6,0.5,0.9,0.394,0.314,0.704
3390,1.0,0.9,0.9,0.586,0.586,0.84
3391,0.7,0.9,0.6,0.394,0.533,0.314
3392,0.6,0.8,0.8,0.394,0.586,0.586
3393,0.8,0.6,0.4,0.484,0.314,0.122
3394,0.9,1.0,0.9,0.533,0.586,0.586
3395,0.8,0.9,0.7,0.533,0.586,0.394
3396,0.8,0.8,1.0,0.533,0.394,0.586
3397,0.9,0.8,0.9,0.586,0.484,0.484
3398,0.7,1.0,0.7,0.438,0.484,0.394
3399,0.8,0.6,0.8,0.533,0.314,0.586
3400,0.6,0.5,0.9,0.314,0.122,0.278
3401,0.9,0.7,0.8,0.438,0.394,0.533
3402,0.9,1.0,0.9,0.84,1.0,0.84
3403,1.0,0.9,0.9,0.704,0.438,0.278
3404,0.6,0.9,0.7,0.394,0.533,0.394
3405,0.7,0.8,0.5,0.484,0.586,0.314
3406,0.6,0.7,0.9,0.243,0.394,0.533
3407,1.0,0.9,0.9,0.278,0.704,0.438
3408,0.8,0.9,0.9,0.394,0.438,0.704
3409,0.9,0.9,1.0,0.484,0.586,0.278
3410,0.8,0.8,1.0,0.704,0.484,0.484
3411,0.7,0.7,1.0,0.438,0.394,0.704
3412,1.0,0.6,0.6,0.704,0.353,0.314
3413,0.9,0.8,0.9,0.586,0.353,0.484
3414,0.8,0.7,0.9,0.533,0.533,0.533
3415,0.6,0.7,0.9,0.314,0.314,0.484
3416,0.7,0.8,0.9,0.353,0.438,0.84
3417,1.0,1.0,1.0,0.84,0.704,0.704
3418,0.7,0.7,1.0,0.211,0.211,0.704
3419,0.9,0.8,0.9,0.643,0.704,0.533
3420,0.8,0.6,0.8,0.704,0.243,0.314
3421,0.8,0.6,0.8,0.394,0.353,0.438
3422,0.8,1.0,0.8,0.586,0.484,0.243
3423,0.7,0.9,0.8,0.484,0.769,0.533
3424,0.8,1.0,0.8,0.484,0.704,0.586
3425,0.9,1.0,0.9,0.643,0.586,0.704
3426,0.8,0.8,1.0,0.586,0.484,0.704
3427,0.7,0.9,0.8,0.484,0.586,0.484
3428,0.9,0.8,0.9,0.643,0.533,0.586
3429,0.9,0.8,0.7,0.353,0.484,0.314
3430,0.4,0.9,0.5,0.179,0.704,0.243
3431,1.0,0.9,0.9,0.438,0.586,0.704
3432,0.9,0.9,1.0,0.769,0.704,0.704
3433,1.0,0.8,0.8,0.278,0.586,0.278
3434,0.7,0.7,1.0,0.314,0.484,0.278
3435,0.9,1.0,0.9,0.704,0.704,0.586
3436,0.8,0.7,0.9,0.484,0.394,0.84
3437,0.9,0.9,0.8,0.438,0.484,0.353
3438,0.8,1.0,0.8,0.394,0.438,0.586
3439,0.9,0.9,0.8,0.484,0.586,0.533
3440,0.9,0.9,1.0,0.84,0.704,0.84
3441,0.6,0.8,0.8,0.314,0.484,0.586
3442,0.6,1.0,0.6,0.314,0.704,0.394
3443,0.6,0.8,0.8,0.353,0.533,0.394
3444,0.7,0.9,0.6,0.484,0.643,0.394
3445,0.9,0.7,0.6,0.586,0.314,0.394
3446,0.8,0.9,0.9,0.586,0.484,0.704
3447,0.9,0.9,0.8,0.484,0.314,0.586
3448,0.8,1.0,0.8,0.586,0.438,0.533
3449,0.8,0.9,0.9,0.314,0.84,0.394
3450,0.8,0.8,1.0,0.533,0.484,0.484
3451,0.9,0.9,0.8,0.84,0.394,0.314
3452,0.9,0.9,1.0,0.704,0.484,0.704
3453,0.8,0.9,0.7,0.586,0.586,0.484
3454,0.8,1.0,0.8,0.394,1.0,0.394
3455,1.0,0.5,0.5,0.586,0.211,0.314
3456,0.9,0.6,0.7,0.704,0.314,0.438
3457,0.9,0.9,1.0,0.243,0.704,0.394
3458,0.9,0.9,1.0,0.704,0.586,0.704
3459,0.7,0.7,1.0,0.484,0.278,0.586
3460,1.0,0.8,0.8,0.586,0.438,0.643
3461,0.9,0.4,0.5,0.586,0.211,0.211
3462,0.6,1.0,0.6,0.353,0.484,0.438
3463,0.4,0.8,0.6,0.243,0.438,0.314
3464,0.6,0.9,0.7,0.243,0.704,0.314
3465,0.9,0.9,1.0,0.314,0.704,0.484
3466,0.9,0.7,0.8,0.484,0.484,0.586
3467,0.6,0.8,0.8,0.394,0.586,0.586
3468,0.8,0.9,0.9,0.533,0.394,0.314
3469,1.0,0.9,0.9,0.484,0.438,0.769
3470,0.9,1.0,0.9,0.586,0.643,0.704
3471,0.6,0.9,0.7,0.314,0.484,0.314
3472,0.9,0.9,0.8,0.533,0.769,0.438
3473,0.7,1.0,0.7,0.394,0.586,0.484
3474,0.9,0.8,0.9,0.704,0.643,0.704
3475,0.9,0.9,1.0,0.586,0.586,1.0
3476,0.8,0.9,0.9,0.394,0.484,0.394
3477,0.9,0.9,0.8,0.704,0.353,0.211
3478,1.0,0.9,0.9,0.533,0.484,0.484
3479,0.9,0.7,0.8,0.704,0.484,0.533
3480,0.7,0.8,0.9,0.394,0.586,0.586
3481,0.9,1.0,0.9,0.704,1.0,0.704
3482,0.7,0.8,0.5,0.394,0.278,0.314
3483,0.7,1.0,0.7,0.484,0.586,0.278
3484,0.9,1.0,0.9,0.394,0.243,0.704
3485,0.9,0.7,0.8,0.586,0.438,0.438
3486,0.8,0.9,0.9,0.394,0.586,0.394
3487,0.8,0.8,1.0,0.394,0.484,0.704
3488,0.9,0.8,0.7,0.704,0.586,0.484
3489,0.8,1.0,0.8,0.586,0.484,0.484
3490,0.9,0.9,1.0,0.533,0.533,0.704
3491,0.8,0.7,0.9,0.586,0.484,0.643
3492,1.0,0.8,0.8,0.84,0.533,0.586
3493,0.8,0.5,0.7,0.586,0.314,0.484
3494,0.9,0.8,0.9,0.769,0.394,0.438
3495,0.9,0.8,0.7,0.484,0.586,0.314
3496,0.8,0.9,0.9,0.243,0.704,0.15
3497,0.9,1.0,0.9,0.438,1.0,0.438
3498,0.9,1.0,0.9,0.84,0.84,0.704
3499,0.8,0.8,0.6,0.586,0.484,0.314
3500,0.9,1.0,0.9,0.484,1.0,0.484
